station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
WYS,2024-05-19 18:55,48.20,19.40,31.57,260.00,11.00,0.00,29.92,M,10.00,21.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.94,KWYS 191855Z AUTO 26011G21KT 220V280 10SM CLR 09/M07 A2992 RMK AO2,M
WYS,2024-05-19 19:55,48.20,17.60,29.23,290.00,10.00,0.00,29.94,M,10.00,16.00,FEW,SCT,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,43.28,KWYS 191955Z AUTO 29010G16KT 260V330 10SM FEW060 SCT070 09/M08 A2994 RMK AO2,M
WYS,2024-05-19 20:55,48.20,19.40,31.57,200.00,10.00,0.00,29.94,M,10.00,15.00,FEW,SCT,BKN,M,3200.00,4200.00,5000.00,M,M,M,M,M,M,M,M,43.28,KWYS 192055Z AUTO 20010G15KT 10SM FEW032 SCT042 BKN050 09/M07 A2994 RMK AO2,M
WYS,2024-05-19 21:55,46.40,23.00,39.36,200.00,17.00,0.00,29.94,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,38.94,KWYS 192155Z AUTO 20017KT 10SM OVC065 08/M05 A2994 RMK AO2,M
WYS,2024-05-19 22:55,48.20,24.80,39.66,210.00,12.00,0.00,29.95,M,10.00,18.00,FEW,FEW,FEW,M,4700.00,6000.00,7000.00,M,M,M,M,M,M,M,M,42.62,KWYS 192255Z AUTO 21012G18KT 170V240 10SM FEW047 FEW060 FEW070 09/M04 A2995 RMK AO2,M
WYS,2024-05-19 23:55,46.40,24.80,42.44,190.00,15.00,0.00,29.96,M,10.00,21.00,BKN,OVC,M,M,7000.00,8000.00,M,M,M,M,M,M,M,M,M,39.45,KWYS 192355Z AUTO 19015G21KT 10SM BKN070 OVC080 08/M04 A2996 RMK AO2,M
WYS,2024-05-20 00:55,41.00,28.40,60.54,210.00,17.00,0.00,29.99,M,10.00,M,SCT,SCT,SCT,M,4500.00,6000.00,7500.00,M,M,M,M,M,M,M,M,31.87,KWYS 200055Z AUTO 21017KT 10SM SCT045 SCT060 SCT075 05/M02 A2999 RMK AO2,M
WYS,2024-05-20 01:55,39.20,28.40,64.93,220.00,7.00,0.00,30.00,M,10.00,13.00,SCT,BKN,OVC,M,3500.00,4400.00,5500.00,M,M,M,M,M,M,M,M,33.56,KWYS 200155Z AUTO 22007G13KT 10SM SCT035 BKN044 OVC055 04/M02 A3000 RMK AO2,M
WYS,2024-05-20 02:55,39.20,26.60,60.29,310.00,4.00,0.00,30.01,M,9.00,M,BKN,OVC,M,M,2600.00,3300.00,M,M,-UP,M,M,M,M,M,M,35.83,KWYS 200255Z AUTO 31004KT 9SM -UP BKN026 OVC033 04/M03 A3001 RMK AO2,M
WYS,2024-05-20 03:55,35.60,32.00,86.59,310.00,3.00,0.00,30.02,M,10.00,M,FEW,SCT,BKN,M,500.00,2000.00,3100.00,M,-UP,M,M,M,M,M,M,32.80,KWYS 200355Z AUTO 31003KT 10SM -UP FEW005 SCT020 BKN031 02/00 A3002 RMK AO2,M
WYS,2024-05-20 04:55,35.60,35.60,100.00,0.00,0.00,0.00,30.02,M,10.00,M,SCT,OVC,M,M,1800.00,2400.00,M,M,M,M,M,M,M,M,M,35.60,KWYS 200455Z AUTO 00000KT 10SM SCT018 OVC024 02/02 A3002 RMK AO2,M
WYS,2024-05-20 05:55,33.80,33.80,100.00,0.00,0.00,0.00,30.01,M,10.00,M,FEW,BKN,OVC,M,600.00,4600.00,6500.00,M,M,M,M,M,M,M,M,33.80,KWYS 200555Z AUTO 00000KT 10SM FEW006 BKN046 OVC065 01/01 A3001 RMK AO2,M
WYS,2024-05-20 06:55,32.00,32.00,100.00,0.00,0.00,0.00,30.01,M,10.00,M,BKN,OVC,M,M,6500.00,7500.00,M,M,M,M,M,M,M,M,M,32.00,KWYS 200655Z AUTO 00000KT 10SM BKN065 OVC075 00/00 A3001 RMK AO2,M
WYS,2024-05-20 07:55,32.00,32.00,100.00,0.00,0.00,0.00,30.01,M,10.00,M,SCT,BKN,OVC,M,2500.00,3100.00,4100.00,M,M,M,M,M,M,M,M,32.00,KWYS 200755Z AUTO 00000KT 10SM SCT025 BKN031 OVC041 00/00 A3001 RMK AO2,M
WYS,2024-05-20 08:55,28.40,28.40,100.00,0.00,0.00,0.00,29.98,M,10.00,M,FEW,FEW,BKN,M,3600.00,6500.00,9000.00,M,M,M,M,M,M,M,M,28.40,KWYS 200855Z AUTO 00000KT 10SM FEW036 FEW065 BKN090 M02/M02 A2998 RMK AO2,M
WYS,2024-05-20 09:55,28.40,28.40,100.00,0.00,0.00,0.00,29.97,M,10.00,M,BKN,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 200955Z AUTO 00000KT 10SM BKN037 M02/M02 A2997 RMK AO2,M
WYS,2024-05-20 10:55,26.60,26.60,100.00,0.00,0.00,0.00,29.96,M,10.00,M,BKN,BKN,M,M,3800.00,7500.00,M,M,M,M,M,M,M,M,M,26.60,KWYS 201055Z AUTO 00000KT 10SM BKN038 BKN075 M03/M03 A2996 RMK AO2,M
WYS,2024-05-20 11:55,24.80,26.60,M,0.00,0.00,0.00,29.96,M,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KWYS 201155Z AUTO 00000KT 10SM BKN070 M04/M03 A2996 RMK AO2,M
WYS,2024-05-20 12:55,28.40,28.40,100.00,0.00,0.00,0.00,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 201255Z AUTO 00000KT 10SM CLR M02/M02 A2997 RMK AO2,M
WYS,2024-05-20 13:55,33.80,32.00,93.03,110.00,5.00,0.00,29.96,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,28.53,KWYS 201355Z AUTO 11005KT 10SM OVC060 01/M00 A2996 RMK AO2,M
WYS,2024-05-20 14:55,37.40,28.40,69.67,30.00,5.00,0.00,29.96,M,10.00,M,SCT,BKN,OVC,M,3700.00,5000.00,6000.00,M,M,M,M,M,M,M,M,32.81,KWYS 201455Z AUTO 03005KT 10SM SCT037 BKN050 OVC060 03/M02 A2996 RMK AO2,M
WYS,2024-05-20 15:55,39.20,21.20,48.10,220.00,6.00,0.00,29.95,M,10.00,M,FEW,BKN,OVC,M,3900.00,4800.00,6000.00,M,M,M,M,M,M,M,M,34.20,KWYS 201555Z AUTO 22006KT 10SM FEW039 BKN048 OVC060 04/M06 A2995 RMK AO2,M
WYS,2024-05-20 16:55,41.00,21.20,44.85,M,4.00,0.00,29.94,M,10.00,11.00,BKN,BKN,BKN,M,4700.00,6000.00,6500.00,M,M,M,M,M,M,M,M,37.93,KWYS 201655Z AUTO VRB04G11KT 10SM BKN047 BKN060 BKN065 05/M06 A2994 RMK AO2,M
WYS,2024-05-20 17:55,42.80,21.20,41.84,230.00,10.00,0.00,29.93,M,10.00,16.00,BKN,BKN,BKN,M,4900.00,5500.00,6500.00,M,M,M,M,M,M,M,M,36.51,KWYS 201755Z AUTO 23010G16KT 10SM BKN049 BKN055 BKN065 06/M06 A2993 RMK AO2,M
WYS,2024-05-20 18:55,39.20,26.60,60.29,210.00,17.00,0.00,29.95,M,6.00,24.00,SCT,SCT,BKN,M,5500.00,7500.00,9000.00,M,HZ,M,M,M,M,M,M,29.51,KWYS 201855Z AUTO 21017G24KT 6SM HZ SCT055 SCT075 BKN090 04/M03 A2995 RMK AO2,M
WYS,2024-05-20 19:55,39.20,32.00,75.16,250.00,10.00,0.00,29.95,M,10.00,15.00,FEW,SCT,BKN,M,2000.00,5000.00,8000.00,M,M,M,M,M,M,M,M,32.00,KWYS 201955Z AUTO 25010G15KT 10SM FEW020 SCT050 BKN080 04/M00 A2995 RMK AO2,M
WYS,2024-05-20 20:55,42.80,26.60,52.45,260.00,10.00,0.00,29.94,M,10.00,M,FEW,FEW,SCT,M,3200.00,4800.00,5500.00,M,M,M,M,M,M,M,M,36.51,KWYS 202055Z AUTO 26010KT 210V320 10SM FEW032 FEW048 SCT055 06/M03 A2994 RMK AO2,M
WYS,2024-05-20 21:55,41.00,28.40,60.54,350.00,10.00,0.00,29.94,M,10.00,M,FEW,BKN,OVC,M,2900.00,3500.00,6000.00,M,M,M,M,M,M,M,M,34.25,KWYS 202155Z AUTO 35010KT 330V030 10SM FEW029 BKN035 OVC060 05/M02 A2994 RMK AO2,M
WYS,2024-05-20 22:55,39.20,26.60,60.29,250.00,5.00,0.00,29.95,M,10.00,M,SCT,BKN,BKN,M,4400.00,5000.00,6000.00,M,M,M,M,M,M,M,M,34.95,KWYS 202255Z AUTO 25005KT 10SM SCT044 BKN050 BKN060 04/M03 A2995 RMK AO2,M
WYS,2024-05-20 23:55,32.00,32.00,100.00,0.00,0.00,0.00,29.97,M,0.50,M,OVC,M,M,M,300.00,M,M,M,-SN,M,M,M,M,M,M,32.00,KWYS 202355Z AUTO 00000KT 1/2SM -SN OVC003 00/00 A2997 RMK AO2,M
WYS,2024-05-21 00:55,32.00,32.00,100.00,160.00,5.00,0.00,29.98,M,2.50,M,FEW,FEW,M,M,300.00,700.00,M,M,-SN,M,M,M,M,M,M,26.40,KWYS 210055Z AUTO 16005KT 2 1/2SM -SN FEW003 FEW007 00/00 A2998 RMK AO2,M
WYS,2024-05-21 01:55,32.00,32.00,100.00,90.00,5.00,0.00,29.99,M,2.00,M,BKN,BKN,OVC,M,400.00,800.00,6000.00,M,-SN,M,M,M,M,M,M,26.40,KWYS 210155Z AUTO 09005KT 2SM -SN BKN004 BKN008 OVC060 00/00 A2999 RMK AO2,M
WYS,2024-05-21 02:55,33.80,33.80,100.00,220.00,3.00,0.00,29.99,M,10.00,M,SCT,BKN,M,M,500.00,11000.00,M,M,M,M,M,M,M,M,M,30.75,KWYS 210255Z AUTO 22003KT 10SM SCT005 BKN110 01/01 A2999 RMK AO2,M
WYS,2024-05-21 03:55,32.00,32.00,100.00,0.00,0.00,0.00,30.00,M,10.00,M,FEW,BKN,M,M,8000.00,11000.00,M,M,M,M,M,M,M,M,M,32.00,KWYS 210355Z AUTO 00000KT 10SM FEW080 BKN110 M00/M00 A3000 RMK AO2,M
WYS,2024-05-21 04:55,30.20,30.20,100.00,240.00,3.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.63,KWYS 210455Z AUTO 24003KT 10SM CLR M01/M01 A3001 RMK AO2,M
WYS,2024-05-21 05:55,30.20,30.20,100.00,0.00,0.00,0.00,30.00,M,10.00,M,SCT,BKN,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,30.20,KWYS 210555Z AUTO 00000KT 10SM SCT050 BKN060 M01/M01 A3000 RMK AO2,M
WYS,2024-05-21 06:55,28.40,28.40,100.00,0.00,0.00,0.00,30.00,M,8.00,M,OVC,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,28.40,KWYS 210655Z AUTO 00000KT 8SM OVC003 M02/M02 A3000 RMK AO2,M
WYS,2024-05-21 07:55,26.60,26.60,100.00,0.00,0.00,0.00,30.00,M,0.50,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,26.60,KWYS 210755Z AUTO 00000KT 1/2SM BR OVC002 M03/M03 A3000 RMK AO2,M
WYS,2024-05-21 08:55,26.60,28.40,M,0.00,0.00,0.00,30.00,M,10.00,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,M,KWYS 210855Z AUTO 00000KT 10SM OVC005 M03/M02 A3000 RMK AO2,M
WYS,2024-05-21 09:55,26.60,26.60,100.00,190.00,3.00,0.00,30.00,M,10.00,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,22.52,KWYS 210955Z AUTO 19003KT 10SM OVC004 M03/M03 A3000 RMK AO2,M
WYS,2024-05-21 10:55,26.60,26.60,100.00,0.00,0.00,0.00,30.01,M,9.00,M,OVC,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,26.60,KWYS 211055Z AUTO 00000KT 9SM OVC003 M03/M03 A3001 RMK AO2,M
WYS,2024-05-21 11:55,28.40,28.40,100.00,0.00,0.00,0.00,30.03,M,0.75,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,28.40,KWYS 211155Z AUTO 00000KT 3/4SM BR OVC003 M02/M02 A3003 RMK AO2,M
WYS,2024-05-21 12:55,28.40,28.40,100.00,0.00,0.00,0.00,30.03,M,0.25,M,OVC,M,M,M,300.00,M,M,M,FZFG,M,M,M,M,M,M,28.40,KWYS 211255Z AUTO 00000KT M1/4SM FZFG OVC003 M02/M02 A3003 RMK AO2,M
WYS,2024-05-21 13:55,28.40,28.40,100.00,0.00,0.00,0.00,30.04,M,0.25,M,OVC,M,M,M,300.00,M,M,M,FZFG,M,M,M,M,M,M,28.40,KWYS 211355Z AUTO 00000KT 1/4SM FZFG OVC003 M02/M02 A3004 RMK AO2,M
WYS,2024-05-21 14:55,30.20,30.20,100.00,0.00,0.00,0.01,30.05,M,9.00,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,30.20,KWYS 211455Z AUTO 00000KT 9SM OVC004 M01/M01 A3005 RMK AO2 P0001,M
WYS,2024-05-21 15:55,35.60,35.60,100.00,50.00,3.00,0.00,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.80,KWYS 211555Z AUTO 05003KT 10SM CLR 02/02 A3004 RMK AO2,M
WYS,2024-05-21 16:55,41.00,28.40,60.54,M,6.00,0.01,30.03,M,10.00,M,SCT,SCT,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,36.37,KWYS 211655Z AUTO VRB06KT 10SM SCT060 SCT070 05/M02 A3003 RMK AO2 P0001,M
WYS,2024-05-21 17:55,42.80,23.00,45.14,340.00,5.00,0.00,30.03,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,39.22,KWYS 211755Z AUTO 34005KT 10SM OVC070 06/M05 A3003 RMK AO2,M
WYS,2024-05-21 18:55,44.60,19.40,36.18,240.00,7.00,0.00,30.01,M,10.00,M,SCT,OVC,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,40.14,KWYS 211855Z AUTO 24007KT 10SM SCT060 OVC070 07/M07 A3001 RMK AO2,M
WYS,2024-05-21 19:55,46.40,17.60,31.28,M,5.00,0.00,30.00,M,10.00,12.00,BKN,OVC,M,M,6000.00,7500.00,M,M,M,M,M,M,M,M,M,43.50,KWYS 211955Z AUTO VRB05G12KT 10SM BKN060 OVC075 08/M08 A3000 RMK AO2,M
WYS,2024-05-21 20:55,48.20,19.40,31.57,M,6.00,0.00,30.00,M,10.00,M,SCT,OVC,M,M,6500.00,8000.00,M,M,M,M,M,M,M,M,M,45.04,KWYS 212055Z AUTO VRB06KT 10SM SCT065 OVC080 09/M07 A3000 RMK AO2,M
WYS,2024-05-21 21:55,46.40,19.40,33.79,240.00,9.00,0.00,29.99,M,10.00,15.00,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,41.42,KWYS 212155Z AUTO 24009G15KT 10SM OVC090 08/M07 A2999 RMK AO2,M
WYS,2024-05-21 22:55,48.20,21.20,34.09,240.00,9.00,0.00,29.98,M,10.00,16.00,SCT,BKN,OVC,M,6500.00,7500.00,9500.00,M,M,M,M,M,M,M,M,43.66,KWYS 212255Z AUTO 24009G16KT 10SM SCT065 BKN075 OVC095 09/M06 A2998 RMK AO2,M
WYS,2024-05-21 23:55,48.20,21.20,34.09,230.00,13.00,0.00,29.98,M,10.00,19.00,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,42.32,KWYS 212355Z AUTO 23013G19KT 10SM BKN100 09/M06 A2998 RMK AO2,M
WYS,2024-05-22 00:55,46.40,21.20,36.48,240.00,7.00,0.00,29.98,M,10.00,M,FEW,SCT,BKN,M,6000.00,7000.00,8000.00,M,M,M,M,M,M,M,M,42.33,KWYS 220055Z AUTO 24007KT 10SM FEW060 SCT070 BKN080 08/M06 A2998 RMK AO2,M
WYS,2024-05-22 01:55,44.60,24.80,45.44,M,3.00,0.00,29.97,M,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,43.09,KWYS 220155Z AUTO VRB03KT 10SM BKN100 07/M04 A2997 RMK AO2,M
WYS,2024-05-22 02:55,42.80,23.00,45.14,180.00,6.00,0.00,29.97,M,10.00,M,FEW,OVC,M,M,6500.00,7500.00,M,M,M,M,M,M,M,M,M,38.54,KWYS 220255Z AUTO 18006KT 10SM FEW065 OVC075 06/M05 A2997 RMK AO2,M
WYS,2024-05-22 03:55,41.00,24.80,52.17,230.00,4.00,0.00,29.98,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,37.93,KWYS 220355Z AUTO 23004KT 10SM OVC070 05/M04 A2998 RMK AO2,M
WYS,2024-05-22 04:55,41.00,26.60,56.22,250.00,3.00,0.00,29.97,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,38.98,KWYS 220455Z AUTO 25003KT 10SM OVC075 05/M03 A2997 RMK AO2,M
WYS,2024-05-22 05:55,39.20,24.80,55.95,0.00,0.00,0.00,29.96,M,10.00,M,OVC,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,39.20,KWYS 220555Z AUTO 00000KT 10SM OVC080 04/M04 A2996 RMK AO2,M
WYS,2024-05-22 06:55,35.60,24.80,64.46,0.00,0.00,0.00,29.95,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,35.60,KWYS 220655Z AUTO 00000KT 10SM OVC075 02/M04 A2995 RMK AO2,M
WYS,2024-05-22 07:55,39.20,19.40,44.55,230.00,9.00,0.00,29.93,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,32.47,KWYS 220755Z AUTO 23009KT 10SM OVC075 04/M07 A2993 RMK AO2,M
WYS,2024-05-22 08:55,39.20,17.60,41.24,220.00,9.00,0.00,29.92,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,32.47,KWYS 220855Z AUTO 22009KT 10SM OVC075 04/M08 A2992 RMK AO2,M
WYS,2024-05-22 09:55,37.40,19.40,47.80,230.00,5.00,0.00,29.91,M,10.00,M,BKN,BKN,OVC,M,4700.00,5500.00,8000.00,M,M,M,M,M,M,M,M,32.81,KWYS 220955Z AUTO 23005KT 10SM BKN047 BKN055 OVC080 03/M07 A2991 RMK AO2,M
WYS,2024-05-22 10:55,37.40,21.20,51.61,220.00,3.00,0.00,29.89,M,10.00,M,BKN,OVC,M,M,4100.00,4800.00,M,M,M,M,M,M,M,M,M,34.86,KWYS 221055Z AUTO 22003KT 10SM BKN041 OVC048 03/M06 A2989 RMK AO2,M
WYS,2024-05-22 11:55,37.40,19.40,47.80,220.00,9.00,0.00,29.87,M,10.00,M,FEW,SCT,BKN,M,4800.00,5500.00,6500.00,M,M,M,M,M,M,M,M,30.23,KWYS 221155Z AUTO 22009KT 10SM FEW048 SCT055 BKN065 03/M07 A2987 RMK AO2,M
WYS,2024-05-22 12:55,37.40,26.60,64.70,220.00,10.00,0.00,29.87,M,7.00,20.00,FEW,SCT,BKN,M,2100.00,2700.00,3400.00,M,-UP,M,M,M,M,M,M,29.74,KWYS 221255Z AUTO 22010G20KT 7SM -UP FEW021 SCT027 BKN034 03/M03 A2987 RMK AO2,M
WYS,2024-05-22 13:55,37.40,33.80,86.69,220.00,13.00,0.00,29.87,M,10.00,M,FEW,BKN,BKN,M,2500.00,3100.00,3700.00,M,M,M,M,M,M,M,M,28.49,KWYS 221355Z AUTO 22013KT 10SM FEW025 BKN031 BKN037 03/01 A2987 RMK AO2,M
WYS,2024-05-22 14:55,37.40,37.40,100.00,210.00,12.00,0.00,29.86,M,7.00,M,BKN,BKN,M,M,1800.00,3100.00,M,M,M,M,M,M,M,M,M,28.87,KWYS 221455Z AUTO 21012KT 7SM BKN018 BKN031 03/03 A2986 RMK AO2,M
WYS,2024-05-22 15:55,37.40,37.40,100.00,220.00,9.00,0.01,29.85,M,5.00,M,FEW,FEW,SCT,M,1400.00,1800.00,2600.00,M,-UP,M,M,M,M,M,M,30.23,KWYS 221555Z AUTO 22009KT 5SM -UP FEW014 FEW018 SCT026 03/03 A2985 RMK AO2 P0001,M
WYS,2024-05-22 16:55,39.20,39.20,100.00,210.00,15.00,0.01,29.84,M,6.00,21.00,FEW,SCT,BKN,M,1600.00,3000.00,3600.00,M,BR,M,M,M,M,M,M,30.11,KWYS 221655Z AUTO 21015G21KT 6SM BR FEW016 SCT030 BKN036 04/04 A2984 RMK AO2 P0001,M
WYS,2024-05-22 17:55,37.40,37.40,100.00,210.00,9.00,0.01,29.83,M,2.50,16.00,FEW,FEW,M,M,1300.00,1900.00,M,M,-RA,M,M,M,M,M,M,30.23,KWYS 221755Z AUTO 21009G16KT 2 1/2SM -RA FEW013 FEW019 03/03 A2983 RMK AO2 P0001,M
WYS,2024-05-22 18:55,39.20,39.20,100.00,210.00,12.00,0.04,29.83,M,4.00,17.00,FEW,FEW,M,M,800.00,1300.00,M,M,BR,M,M,M,M,M,M,31.17,KWYS 221855Z AUTO 21012G17KT 4SM BR FEW008 FEW013 04/04 A2983 RMK AO2 P0004,M
WYS,2024-05-22 19:55,37.40,37.40,100.00,230.00,9.00,0.01,29.81,M,5.00,14.00,BKN,M,M,M,1200.00,M,M,M,-RA,M,M,M,M,M,M,30.23,KWYS 221955Z AUTO 23009G14KT 210V270 5SM -RA BKN012 03/03 A2981 RMK AO2 P0001,M
WYS,2024-05-22 20:55,39.20,39.20,100.00,200.00,14.00,0.01,29.79,M,5.00,21.00,BKN,BKN,BKN,M,1500.00,2000.00,2400.00,M,-UP,M,M,M,M,M,M,30.44,KWYS 222055Z AUTO 20014G21KT 5SM -UP BKN015 BKN020 BKN024 04/04 A2979 RMK AO2 P0001,M
WYS,2024-05-22 21:55,39.20,39.20,100.00,200.00,18.00,0.01,29.79,M,7.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,29.23,KWYS 222155Z AUTO 20018KT 7SM OVC014 04/04 A2979 RMK AO2 P0001,M
WYS,2024-05-22 22:55,41.00,41.00,100.00,M,3.00,0.00,29.76,M,10.00,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,38.98,KWYS 222255Z AUTO VRB03KT 10SM OVC016 05/05 A2976 RMK AO2,M
WYS,2024-05-22 23:55,41.00,41.00,100.00,230.00,6.00,0.00,29.74,M,10.00,15.00,BKN,BKN,OVC,M,2200.00,2800.00,3800.00,M,-RA,M,M,M,M,M,M,36.37,KWYS 222355Z AUTO 23006G15KT 10SM -RA BKN022 BKN028 OVC038 05/05 A2974 RMK AO2,M
WYS,2024-05-23 00:55,35.60,35.60,100.00,140.00,6.00,0.08,29.73,M,10.00,M,FEW,SCT,BKN,M,700.00,1800.00,6000.00,M,M,M,M,M,M,M,M,29.87,KWYS 230055Z AUTO 14006KT 10SM FEW007 SCT018 BKN060 02/02 A2973 RMK AO2 P0008,M
WYS,2024-05-23 01:55,37.40,37.40,100.00,220.00,3.00,0.00,29.76,M,10.00,M,FEW,SCT,BKN,M,1200.00,1600.00,2400.00,M,M,M,M,M,M,M,M,34.86,KWYS 230155Z AUTO 22003KT 10SM FEW012 SCT016 BKN024 03/03 A2976 RMK AO2,M
WYS,2024-05-23 02:55,39.20,39.20,100.00,M,3.00,0.00,29.75,M,10.00,M,BKN,OVC,M,M,1300.00,1900.00,M,M,M,M,M,M,M,M,M,36.92,KWYS 230255Z AUTO VRB03KT 10SM BKN013 OVC019 04/04 A2975 RMK AO2,M
WYS,2024-05-23 03:55,37.40,37.40,100.00,170.00,4.00,0.00,29.73,M,10.00,M,BKN,OVC,M,M,6500.00,7500.00,M,M,M,M,M,M,M,M,M,33.73,KWYS 230355Z AUTO 17004KT 10SM BKN065 OVC075 03/03 A2973 RMK AO2,M
WYS,2024-05-23 04:55,37.40,37.40,100.00,220.00,9.00,0.00,29.75,M,10.00,M,FEW,FEW,OVC,M,1200.00,4300.00,5500.00,M,M,M,M,M,M,M,M,30.23,KWYS 230455Z AUTO 22009KT 10SM FEW012 FEW043 OVC055 03/03 A2975 RMK AO2,M
WYS,2024-05-23 05:55,33.80,33.80,100.00,210.00,7.00,0.01,29.77,M,1.00,12.00,OVC,M,M,M,300.00,M,M,M,-SN,M,M,M,M,M,M,26.97,KWYS 230555Z AUTO 21007G12KT 1SM -SN OVC003 01/01 A2977 RMK AO2 P0001,M
WYS,2024-05-23 06:55,33.80,33.80,100.00,210.00,10.00,0.01,29.74,M,10.00,M,FEW,SCT,BKN,M,400.00,1700.00,3300.00,M,M,M,M,M,M,M,M,25.23,KWYS 230655Z AUTO 21010KT 10SM FEW004 SCT017 BKN033 01/01 A2974 RMK AO2 P0001,M
WYS,2024-05-23 07:55,33.80,33.80,100.00,220.00,16.00,0.01,29.73,M,10.00,M,FEW,SCT,BKN,M,3000.00,3800.00,4900.00,M,M,M,M,M,M,M,M,22.76,KWYS 230755Z AUTO 22016KT 10SM FEW030 SCT038 BKN049 01/01 A2973 RMK AO2 P0001,M
WYS,2024-05-23 08:55,32.00,32.00,100.00,210.00,16.00,0.00,29.75,M,9.00,M,FEW,BKN,OVC,M,1800.00,3300.00,4400.00,M,M,M,M,M,M,M,M,20.42,KWYS 230855Z AUTO 21016KT 9SM FEW018 BKN033 OVC044 00/00 A2975 RMK AO2,M
WYS,2024-05-23 09:55,30.20,32.00,M,210.00,10.00,0.00,29.76,M,10.00,M,BKN,OVC,M,M,1600.00,2200.00,M,M,M,M,M,M,M,M,M,M,KWYS 230955Z AUTO 21010KT 10SM BKN016 OVC022 M01/M00 A2976 RMK AO2,M
WYS,2024-05-23 10:55,30.20,30.20,100.00,220.00,6.00,0.00,29.76,M,10.00,12.00,BKN,BKN,OVC,M,1800.00,2400.00,3000.00,M,M,M,M,M,M,M,M,23.36,KWYS 231055Z AUTO 22006G12KT 10SM BKN018 BKN024 OVC030 M01/M01 A2976 RMK AO2,M
WYS,2024-05-23 11:55,30.20,30.20,100.00,210.00,6.00,0.00,29.75,M,9.00,M,FEW,BKN,OVC,M,300.00,1800.00,3000.00,M,-SN,M,M,M,M,M,M,23.36,KWYS 231155Z AUTO 21006KT 9SM -SN FEW003 BKN018 OVC030 M01/M01 A2975 RMK AO2,M
WYS,2024-05-23 12:55,30.20,30.20,100.00,210.00,8.00,0.00,29.75,M,10.00,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,21.90,KWYS 231255Z AUTO 21008KT 10SM OVC010 M01/M01 A2975 RMK AO2,M
WYS,2024-05-23 13:55,30.20,30.20,100.00,230.00,11.00,0.00,29.75,M,3.00,17.00,SCT,BKN,OVC,M,1400.00,3700.00,4200.00,M,-UP,M,M,M,M,M,M,20.19,KWYS 231355Z AUTO 23011G17KT 3SM -UP SCT014 BKN037 OVC042 M01/M01 A2975 RMK AO2,M
WYS,2024-05-23 14:55,30.20,30.20,100.00,240.00,8.00,0.00,29.78,M,10.00,14.00,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,21.90,KWYS 231455Z AUTO 24008G14KT 10SM OVC018 M01/M01 A2978 RMK AO2,M
